week,date,winner,loser,point_diff,year
2,2024-08-29,Tulane,Southeastern Louisiana,52,2024
2,2024-08-29,Tulsa,Northwestern State,34,2024
2,2024-08-29,Utah,Southern Utah,49,2024
2,2024-08-29,Wake Forest,North Carolina A&T,32,2024
2,2024-08-30,Army,Lehigh,35,2024
2,2024-08-30,Duke,Elon,23,2024
2,2024-08-30,Michigan St,Florida Atlantic,6,2024
2,2024-08-30,Oklahoma,Temple,48,2024
2,2024-08-30,TCU,Stanford,7,2024
2,2024-08-30,Wisconsin,W Michigan,14,2024
2,2024-08-31,Air Force,Merrimack,15,2024
2,2024-08-31,Alabama,W Kentucky,63,2024
2,2024-08-31,App State,East Tennessee State,28,2024
2,2024-08-31,Arizona,New Mexico,22,2024
2,2024-08-31,Arizona St,Wyoming,41,2024
2,2024-08-31,Arkansas St,Central Arkansas,3,2024
2,2024-08-31,Auburn,Alabama A&M,70,2024
2,2024-08-31,Baylor,Tarleton State,42,2024
2,2024-08-31,Boise St,Georgia So,11,2024
2,2024-08-31,BYU,Southern Illinois,28,2024
2,2024-08-31,California,California-Davis,18,2024
2,2024-08-31,Cincinnati,Towson,18,2024
2,2024-08-31,E Carolina,Norfolk State,39,2024
2,2024-08-31,E Michigan,UMass,14,2024
2,2024-08-31,Georgia,Clemson,31,2024
2,2024-08-31,Georgia Tech,Georgia St,23,2024
2,2024-08-31,Indiana,Florida Intl,24,2024
2,2024-08-31,Iowa,Illinois State,40,2024
2,2024-08-31,Iowa St,North Dakota,18,2024
2,2024-08-31,J Madison,Charlotte,23,2024
2,2024-08-31,Kansas St,Tennessee-Martin,35,2024
2,2024-08-31,Kentucky,Southern Miss,31,2024
2,2024-08-31,Liberty,Campbell,17,2024
2,2024-08-31,Louisiana,Grambling State,30,2024
2,2024-08-31,Louisiana Tech,Nicholls State,8,2024
2,2024-08-31,Louisville,Austin Peay,62,2024
2,2024-08-31,Marshall,Stony Brook,42,2024
2,2024-08-31,Maryland,UConn,43,2024
2,2024-08-31,Memphis,North Alabama,40,2024
2,2024-08-31,Miami,Florida,24,2024
2,2024-08-31,Michigan,Fresno St,20,2024
2,2024-08-31,Middle Tenn,Tennessee Tech,7,2024
2,2024-08-31,Mississippi,Furman,76,2024
2,2024-08-31,Mississippi St,Eastern Kentucky,49,2024
2,2024-08-31,Navy,Bucknell,28,2024
2,2024-08-31,Nebraska,UTEP,33,2024
2,2024-08-31,Nevada,Troy,2,2024
2,2024-08-31,UNLV,Houston,20,2024
2,2024-08-31,New Mexico St,Southeast Missouri State,7,2024
2,2024-08-31,N Texas,S Alabama,14,2024
2,2024-08-31,N Illinois,Western Illinois,39,2024
2,2024-08-31,Northwestern,Miami OH,7,2024
2,2024-08-31,Notre Dame,Texas A&M,10,2024
2,2024-08-31,Ohio St,Akron,46,2024
2,2024-08-31,Oklahoma St,South Dakota State,24,2024
2,2024-08-31,Oregon,Idaho,10,2024
2,2024-08-31,Oregon St,Idaho State,23,2024
2,2024-08-31,Penn St,West Virginia,22,2024
2,2024-08-31,Pittsburgh,Kent St,31,2024
2,2024-08-31,Purdue,Indiana State,49,2024
2,2024-08-31,Sam Houston,Rice,20,2024
2,2024-08-31,San Diego St,Texas A&M-Commerce,31,2024
2,2024-08-31,South Carolina,Old Dominion,4,2024
2,2024-08-31,S Florida,Bethune-Cookman,45,2024
2,2024-08-31,SMU,Houston Baptist,52,2024
2,2024-08-31,Syracuse,Ohio,16,2024
2,2024-08-31,Tennessee,Chattanooga,66,2024
2,2024-08-31,Texas,Colorado St,52,2024
2,2024-08-31,Texas St,Lamar,7,2024
2,2024-08-31,Texas Tech,Abilene Christian,1,2024
2,2024-08-31,UTSA,Kennesaw St,12,2024
2,2024-08-31,UCLA,Hawai'i,3,2024
2,2024-08-31,Utah St,Robert Morris,22,2024
2,2024-08-31,Vanderbilt,Virginia Tech,7,2024
2,2024-08-31,Virginia,Richmond,21,2024
2,2024-08-31,Washington,Weber State,32,2024
2,2024-08-31,Washington St,Portland State,40,2024
2,2024-09-01,USC,LSU,7,2024
2,2024-09-02,Boston College,Florida St,15,2024
3,2024-09-06,BYU,SMU,3,2024
3,2024-09-06,Duke,Northwestern,6,2024
3,2024-09-06,Indiana,Western Illinois,74,2024
3,2024-09-07,Alabama,S Florida,26,2024
3,2024-09-07,Arizona,Northern Arizona,12,2024
3,2024-09-07,Arizona St,Mississippi St,7,2024
3,2024-09-07,Arkansas St,Tulsa,4,2024
3,2024-09-07,Army,Florida Atlantic,17,2024
3,2024-09-07,Ball St,Missouri St,8,2024
3,2024-09-07,Boston College,Duquesne,56,2024
3,2024-09-07,California,Auburn,7,2024
3,2024-09-07,UCF,Sam Houston,31,2024
3,2024-09-07,Clemson,App State,46,2024
3,2024-09-07,Coastal Car,William & Mary,19,2024
3,2024-09-07,Colorado St,Northern Colorado,21,2024
3,2024-09-07,UConn,Merrimack,46,2024
3,2024-09-07,E Carolina,Old Dominion,6,2024
3,2024-09-07,Florida,Samford,38,2024
3,2024-09-07,Florida Intl,C Michigan,36,2024
3,2024-09-07,Fresno St,Sacramento State,16,2024
3,2024-09-07,Georgia,Tennessee Tech,45,2024
3,2024-09-07,Georgia So,Nevada,3,2024
3,2024-09-07,Georgia St,Chattanooga,3,2024
3,2024-09-07,Idaho,Wyoming,4,2024
3,2024-09-07,Illinois,Kansas,6,2024
3,2024-09-07,Iowa St,Iowa,1,2024
3,2024-09-07,J Madison,Gardner-Webb,7,2024
3,2024-09-07,Kansas St,Tulane,7,2024
3,2024-09-07,Liberty,New Mexico St,6,2024
3,2024-09-07,Louisiana,Kennesaw St,24,2024
3,2024-09-07,LSU,Nicholls State,23,2024
3,2024-09-07,UL Monroe,UAB,26,2024
3,2024-09-07,Louisville,Jacksonville St,35,2024
3,2024-09-07,Memphis,Troy,21,2024
3,2024-09-07,Miami,Florida A&M,47,2024
3,2024-09-07,Michigan St,Maryland,3,2024
3,2024-09-07,Minnesota,Rhode Island,48,2024
3,2024-09-07,Mississippi,Middle Tenn,49,2024
3,2024-09-07,Missouri,Buffalo,38,2024
3,2024-09-07,Navy,Temple,27,2024
3,2024-09-07,Nebraska,Colorado,18,2024
3,2024-09-07,UNLV,Utah Tech,58,2024
3,2024-09-07,North Carolina,Charlotte,18,2024
3,2024-09-07,N Texas,Stephen F. Austin,15,2024
3,2024-09-07,N Illinois,Notre Dame,2,2024
3,2024-09-07,Ohio,S Alabama,7,2024
3,2024-09-07,Ohio St,W Michigan,56,2024
3,2024-09-07,Oklahoma,Houston,4,2024
3,2024-09-07,Oklahoma St,Arkansas,8,2024
3,2024-09-07,Oregon,Boise St,3,2024
3,2024-09-07,Oregon St,San Diego St,21,2024
3,2024-09-07,Penn St,Bowling Green,7,2024
3,2024-09-07,Pittsburgh,Cincinnati,1,2024
3,2024-09-07,Rice,Texas Southern,62,2024
3,2024-09-07,Rutgers,Akron,32,2024
3,2024-09-07,San Jose St,Air Force,10,2024
3,2024-09-07,South Carolina,Kentucky,25,2024
3,2024-09-07,USC,Utah St,48,2024
3,2024-09-07,Southern Miss,Southeastern Louisiana,25,2024
3,2024-09-07,Southern Utah,UTEP,3,2024
3,2024-09-07,St. Francis (PA),Kent St,6,2024
3,2024-09-07,Stanford,Cal Poly,34,2024
3,2024-09-07,Syracuse,Georgia Tech,3,2024
3,2024-09-07,Tennessee,NC State,41,2024
3,2024-09-07,Texas,Michigan,19,2024
3,2024-09-07,Texas A&M,McNeese State,42,2024
3,2024-09-07,TCU,Long Island,45,2024
3,2024-09-07,Texas St,UTSA,39,2024
3,2024-09-07,Toledo,UMass,15,2024
3,2024-09-07,Utah,Baylor,11,2024
3,2024-09-07,Vanderbilt,Alcorn State,55,2024
3,2024-09-07,Virginia,Wake Forest,1,2024
3,2024-09-07,Virginia Tech,Marshall,17,2024
3,2024-09-07,Washington,E Michigan,21,2024
3,2024-09-07,Washington St,Texas Tech,21,2024
3,2024-09-07,West Virginia,Albany,35,2024
3,2024-09-07,W Kentucky,Eastern Kentucky,31,2024
3,2024-09-07,Wisconsin,South Dakota,14,2024
4,2024-09-12,Arizona St,Texas St,3,2024
4,2024-09-12,S Alabama,Northwestern State,77,2024
4,2024-09-13,Kansas St,Arizona,24,2024
4,2024-09-13,UNLV,Kansas,3,2024
4,2024-09-14,Akron,Colgate,11,2024
4,2024-09-14,Alabama,Wisconsin,32,2024
4,2024-09-14,App State,E Carolina,2,2024
4,2024-09-14,Arkansas,UAB,10,2024
4,2024-09-14,Auburn,New Mexico,26,2024
4,2024-09-14,Baylor,Air Force,28,2024
4,2024-09-14,BYU,Wyoming,20,2024
4,2024-09-14,Buffalo,UMass,31,2024
4,2024-09-14,California,San Diego St,21,2024
4,2024-09-14,UCF,TCU,1,2024
4,2024-09-14,Charlotte,Gardner-Webb,1,2024
4,2024-09-14,Cincinnati,Miami OH,11,2024
4,2024-09-14,Coastal Car,Temple,8,2024
4,2024-09-14,Colorado,Colorado St,19,2024
4,2024-09-14,Duke,UConn,5,2024
4,2024-09-14,E Michigan,Jacksonville St,3,2024
4,2024-09-14,Florida Atlantic,Florida Intl,18,2024
4,2024-09-14,Fresno St,New Mexico St,48,2024
4,2024-09-14,Georgia,Kentucky,1,2024
4,2024-09-14,Georgia So,South Carolina State,28,2024
4,2024-09-14,Georgia St,Vanderbilt,4,2024
4,2024-09-14,Georgia Tech,Virginia Military Institute,52,2024
4,2024-09-14,Houston,Rice,26,2024
4,2024-09-14,Illinois,C Michigan,21,2024
4,2024-09-14,Indiana,UCLA,29,2024
4,2024-09-14,Iowa,Troy,17,2024
4,2024-09-14,Liberty,UTEP,18,2024
4,2024-09-14,LSU,South Carolina,3,2024
4,2024-09-14,Maryland,Virginia,14,2024
4,2024-09-14,Memphis,Florida St,8,2024
4,2024-09-14,Miami,Ball St,62,2024
4,2024-09-14,Michigan,Arkansas St,10,2024
4,2024-09-14,Michigan St,Prairie View A&M,40,2024
4,2024-09-14,Minnesota,Nevada,27,2024
4,2024-09-14,Mississippi,Wake Forest,34,2024
4,2024-09-14,Missouri,Boston College,6,2024
4,2024-09-14,Nebraska,Northern Iowa,31,2024
4,2024-09-14,North Carolina,North Carolina Central,35,2024
4,2024-09-14,NC State,Louisiana Tech,10,2024
4,2024-09-14,Northwestern,Eastern Illinois,24,2024
4,2024-09-14,Notre Dame,Purdue,59,2024
4,2024-09-14,Ohio,Morgan State,15,2024
4,2024-09-14,Oklahoma,Tulane,15,2024
4,2024-09-14,Oklahoma St,Tulsa,35,2024
4,2024-09-14,Oregon,Oregon St,35,2024
4,2024-09-14,Pittsburgh,West Virginia,4,2024
4,2024-09-14,Sam Houston,Hawai'i,18,2024
4,2024-09-14,San Jose St,Kennesaw St,21,2024
4,2024-09-14,S Florida,Southern Miss,25,2024
4,2024-09-14,Tennessee,Kent St,71,2024
4,2024-09-14,Texas,UTSA,49,2024
4,2024-09-14,Texas A&M,Florida,13,2024
4,2024-09-14,Texas Tech,N Texas,45,2024
4,2024-09-14,Toledo,Mississippi St,24,2024
4,2024-09-14,Utah,Utah St,17,2024
4,2024-09-14,Virginia Tech,Old Dominion,20,2024
4,2024-09-14,Washington St,Washington,5,2024
4,2024-09-14,W Kentucky,Middle Tenn,28,2024
4,2024-09-14,W Michigan,Bethune-Cookman,28,2024
5,2024-09-19,S Alabama,App State,34,2024
5,2024-09-20,Illinois,Nebraska,7,2024
5,2024-09-20,Stanford,Syracuse,2,2024
5,2024-09-20,Washington St,San Jose St,2,2024
5,2024-09-21,Arkansas,Auburn,10,2024
5,2024-09-21,Army,Rice,23,2024
5,2024-09-21,Boise St,Portland State,42,2024
5,2024-09-21,Boston College,Michigan St,4,2024
5,2024-09-21,BYU,Kansas St,29,2024
5,2024-09-21,Buffalo,N Illinois,3,2024
5,2024-09-21,C Michigan,Ball St,3,2024
5,2024-09-21,Cincinnati,Houston,34,2024
5,2024-09-21,Clemson,NC State,24,2024
5,2024-09-21,Colorado,Baylor,7,2024
5,2024-09-21,Colorado St,UTEP,10,2024
5,2024-09-21,UConn,Florida Atlantic,34,2024
5,2024-09-21,Duke,Middle Tenn,28,2024
5,2024-09-21,E Michigan,St. Francis (PA),36,2024
5,2024-09-21,Florida,Mississippi St,17,2024
5,2024-09-21,Florida St,California,5,2024
5,2024-09-21,Fresno St,New Mexico,17,2024
5,2024-09-21,Indiana,Charlotte,38,2024
5,2024-09-21,Iowa,Minnesota,17,2024
5,2024-09-21,Iowa St,Arkansas St,45,2024
5,2024-09-21,Jacksonville St,Southern Miss,37,2024
5,2024-09-21,J Madison,North Carolina,20,2024
5,2024-09-21,Kentucky,Ohio,35,2024
5,2024-09-21,Liberty,E Carolina,11,2024
5,2024-09-21,LSU,UCLA,17,2024
5,2024-09-21,Louisville,Georgia Tech,12,2024
5,2024-09-21,Maryland,Villanova,18,2024
5,2024-09-21,UMass,Central Connecticut State,4,2024
5,2024-09-21,Miami,S Florida,35,2024
5,2024-09-21,Michigan,USC,3,2024
5,2024-09-21,Mississippi,Georgia So,39,2024
5,2024-09-21,Missouri,Vanderbilt,3,2024
5,2024-09-21,Monmouth,Florida Intl,3,2024
5,2024-09-21,Navy,Memphis,12,2024
5,2024-09-21,Nevada,Eastern Washington,33,2024
5,2024-09-21,N Texas,Wyoming,27,2024
5,2024-09-21,Notre Dame,Miami OH,25,2024
5,2024-09-21,Ohio St,Marshall,35,2024
5,2024-09-21,Oregon St,Purdue,17,2024
5,2024-09-21,Penn St,Kent St,56,2024
5,2024-09-21,Pittsburgh,Youngstown State,56,2024
5,2024-09-21,Rutgers,Virginia Tech,3,2024
5,2024-09-21,Sam Houston,New Mexico St,20,2024
5,2024-09-21,South Carolina,Akron,43,2024
5,2024-09-21,SMU,TCU,24,2024
5,2024-09-21,Temple,Utah St,16,2024
5,2024-09-21,Tennessee,Oklahoma,10,2024
5,2024-09-21,Texas,UL Monroe,48,2024
5,2024-09-21,Texas A&M,Bowling Green,6,2024
5,2024-09-21,Texas Tech,Arizona St,8,2024
5,2024-09-21,UTSA,Houston Baptist,38,2024
5,2024-09-21,Troy,Florida A&M,22,2024
5,2024-09-21,Tulane,Louisiana,8,2024
5,2024-09-21,Tulsa,Louisiana Tech,3,2024
5,2024-09-21,Utah,Oklahoma St,3,2024
5,2024-09-21,Virginia,Coastal Car,19,2024
5,2024-09-21,Washington,Northwestern,19,2024
5,2024-09-21,West Virginia,Kansas,4,2024
5,2024-09-21,W Kentucky,Toledo,5,2024
5,2024-09-22,Hawai'i,Northern Iowa,29,2024
6,2024-09-26,Army,Temple,28,2024
6,2024-09-27,Miami,Virginia Tech,4,2024
6,2024-09-27,Rutgers,Washington,3,2024
6,2024-09-28,Alabama,Georgia,7,2024
6,2024-09-28,Arizona,Utah,13,2024
6,2024-09-28,Boise St,Washington St,21,2024
6,2024-09-28,Boston College,W Kentucky,1,2024
6,2024-09-28,BYU,Baylor,6,2024
6,2024-09-28,C Michigan,San Diego St,1,2024
6,2024-09-28,Charlotte,Rice,1,2024
6,2024-09-28,Clemson,Stanford,26,2024
6,2024-09-28,Colorado,UCF,27,2024
6,2024-09-28,UConn,Buffalo,44,2024
6,2024-09-28,Duke,North Carolina,1,2024
6,2024-09-28,E Carolina,UTSA,10,2024
6,2024-09-28,E Michigan,Kent St,19,2024
6,2024-09-28,Florida Atlantic,Wagner,31,2024
6,2024-09-28,Florida Intl,Louisiana Tech,7,2024
6,2024-09-28,Georgia So,Georgia St,17,2024
6,2024-09-28,Indiana,Maryland,14,2024
6,2024-09-28,Iowa St,Houston,20,2024
6,2024-09-28,J Madison,Ball St,56,2024
6,2024-09-28,Kansas St,Oklahoma St,22,2024
6,2024-09-28,Kentucky,Mississippi,3,2024
6,2024-09-28,Louisiana,Wake Forest,3,2024
6,2024-09-28,LSU,S Alabama,32,2024
6,2024-09-28,UL Monroe,Troy,4,2024
6,2024-09-28,Marshall,W Michigan,7,2024
6,2024-09-28,Memphis,Middle Tenn,17,2024
6,2024-09-28,Miami OH,UMass,3,2024
6,2024-09-28,Michigan,Minnesota,3,2024
6,2024-09-28,Navy,UAB,23,2024
6,2024-09-28,Nebraska,Purdue,18,2024
6,2024-09-28,UNLV,Fresno St,45,2024
6,2024-09-28,New Mexico,New Mexico St,10,2024
6,2024-09-28,NC State,N Illinois,7,2024
6,2024-09-28,N Texas,Tulsa,32,2024
6,2024-09-28,Notre Dame,Louisville,7,2024
6,2024-09-28,Ohio,Akron,20,2024
6,2024-09-28,Ohio St,Michigan St,31,2024
6,2024-09-28,Oklahoma,Auburn,6,2024
6,2024-09-28,Old Dominion,Bowling Green,3,2024
6,2024-09-28,Oregon,UCLA,21,2024
6,2024-09-28,Penn St,Illinois,14,2024
6,2024-09-28,Sam Houston,Texas St,1,2024
6,2024-09-28,USC,Wisconsin,17,2024
6,2024-09-28,SMU,Florida St,26,2024
6,2024-09-28,Syracuse,Holy Cross,28,2024
6,2024-09-28,Tennessee-Martin,Kennesaw St,11,2024
6,2024-09-28,Texas,Mississippi St,22,2024
6,2024-09-28,Texas A&M,Arkansas,4,2024
6,2024-09-28,TCU,Kansas,11,2024
6,2024-09-28,Texas Tech,Cincinnati,3,2024
6,2024-09-28,Tulane,S Florida,35,2024
6,2024-09-28,Wyoming,Air Force,12,2024
7,2024-10-03,Sam Houston,UTEP,20,2024
7,2024-10-03,Texas St,Troy,21,2024
7,2024-10-04,Houston,TCU,11,2024
7,2024-10-04,Jacksonville St,Kennesaw St,39,2024
7,2024-10-04,Oregon,Michigan St,21,2024
7,2024-10-04,Syracuse,UNLV,3,2024
7,2024-10-05,Arizona St,Kansas,4,2024
7,2024-10-05,Arkansas,Tennessee,5,2024
7,2024-10-05,Arkansas St,S Alabama,2,2024
7,2024-10-05,Army,Tulsa,42,2024
7,2024-10-05,Boise St,Utah St,32,2024
7,2024-10-05,Bowling Green,Akron,7,2024
7,2024-10-05,Charlotte,E Carolina,31,2024
7,2024-10-05,Clemson,Florida St,16,2024
7,2024-10-05,Coastal Car,Old Dominion,8,2024
7,2024-10-05,UConn,Temple,9,2024
7,2024-10-05,Florida,UCF,11,2024
7,2024-10-05,Georgia,Auburn,18,2024
7,2024-10-05,Georgia Tech,Duke,10,2024
7,2024-10-05,Indiana,Northwestern,17,2024
7,2024-10-05,Iowa St,Baylor,22,2024
7,2024-10-05,Louisiana,Southern Miss,10,2024
7,2024-10-05,UL Monroe,J Madison,2,2024
7,2024-10-05,Marshall,App State,15,2024
7,2024-10-05,Miami,California,1,2024
7,2024-10-05,Minnesota,USC,7,2024
7,2024-10-05,Mississippi,South Carolina,24,2024
7,2024-10-05,Navy,Air Force,27,2024
7,2024-10-05,Nebraska,Rutgers,7,2024
7,2024-10-05,N Illinois,UMass,14,2024
7,2024-10-05,Ohio St,Iowa,28,2024
7,2024-10-05,Oregon St,Colorado St,8,2024
7,2024-10-05,Penn St,UCLA,16,2024
7,2024-10-05,Pittsburgh,North Carolina,10,2024
7,2024-10-05,San Diego St,Hawai'i,3,2024
7,2024-10-05,San Jose St,Nevada,4,2024
7,2024-10-05,SMU,Louisville,7,2024
7,2024-10-05,Texas A&M,Missouri,31,2024
7,2024-10-05,Texas Tech,Arizona,6,2024
7,2024-10-05,Toledo,Miami OH,10,2024
7,2024-10-05,Tulane,UAB,51,2024
7,2024-10-05,Vanderbilt,Alabama,5,2024
7,2024-10-05,Virginia,Boston College,10,2024
7,2024-10-05,Virginia Tech,Stanford,24,2024
7,2024-10-05,Wake Forest,NC State,4,2024
7,2024-10-05,Washington,Michigan,10,2024
7,2024-10-05,West Virginia,Oklahoma St,24,2024
7,2024-10-05,W Michigan,Ball St,3,2024
7,2024-10-05,Wisconsin,Purdue,46,2024
8,2024-10-08,Liberty,Florida Intl,7,2024
8,2024-10-09,Jacksonville St,New Mexico St,41,2024
8,2024-10-10,J Madison,Coastal Car,32,2024
8,2024-10-10,Louisiana Tech,Middle Tenn,27,2024
8,2024-10-10,W Kentucky,UTEP,27,2024
8,2024-10-11,Arizona St,Utah,8,2024
8,2024-10-11,UNLV,Utah St,16,2024
8,2024-10-11,Northwestern,Maryland,27,2024
8,2024-10-12,Alabama,South Carolina,2,2024
8,2024-10-12,Army,UAB,34,2024
8,2024-10-12,Ball St,Kent St,2,2024
8,2024-10-12,Boise St,Hawai'i,21,2024
8,2024-10-12,BYU,Arizona,22,2024
8,2024-10-12,Buffalo,Toledo,15,2024
8,2024-10-12,Cincinnati,UCF,6,2024
8,2024-10-12,Clemson,Wake Forest,35,2024
8,2024-10-12,Colorado St,San Jose St,7,2024
8,2024-10-12,Georgia,Mississippi St,10,2024
8,2024-10-12,Georgia So,Marshall,1,2024
8,2024-10-12,Georgia Tech,North Carolina,7,2024
8,2024-10-12,Illinois,Purdue,1,2024
8,2024-10-12,Iowa,Washington,24,2024
8,2024-10-12,Iowa St,West Virginia,12,2024
8,2024-10-12,Kansas St,Colorado,3,2024
8,2024-10-12,Louisiana,App State,10,2024
8,2024-10-12,LSU,Mississippi,3,2024
8,2024-10-12,UL Monroe,Southern Miss,17,2024
8,2024-10-12,Louisville,Virginia,4,2024
8,2024-10-12,Memphis,S Florida,18,2024
8,2024-10-12,Miami OH,E Michigan,24,2024
8,2024-10-12,Minnesota,UCLA,4,2024
8,2024-10-12,Missouri,UMass,42,2024
8,2024-10-12,Nevada,Oregon St,5,2024
8,2024-10-12,New Mexico,Air Force,15,2024
8,2024-10-12,N Texas,Florida Atlantic,4,2024
8,2024-10-12,N Illinois,Bowling Green,10,2024
8,2024-10-12,Notre Dame,Stanford,42,2024
8,2024-10-12,Ohio,C Michigan,2,2024
8,2024-10-12,Old Dominion,Georgia St,7,2024
8,2024-10-12,Oregon,Ohio St,1,2024
8,2024-10-12,Penn St,USC,3,2024
8,2024-10-12,Pittsburgh,California,2,2024
8,2024-10-12,Rice,UTSA,2,2024
8,2024-10-12,San Diego St,Wyoming,3,2024
8,2024-10-12,Syracuse,NC State,7,2024
8,2024-10-12,Tennessee,Florida,6,2024
8,2024-10-12,Texas,Oklahoma,31,2024
8,2024-10-12,Texas St,Arkansas St,32,2024
8,2024-10-12,Vanderbilt,Kentucky,7,2024
8,2024-10-12,Washington St,Fresno St,8,2024
8,2024-10-12,W Michigan,Akron,10,2024
8,2024-10-12,Wisconsin,Rutgers,35,2024
9,2024-10-15,Middle Tenn,Kennesaw St,9,2024
9,2024-10-15,New Mexico St,Louisiana Tech,3,2024
9,2024-10-15,S Alabama,Troy,16,2024
9,2024-10-16,UTEP,Florida Intl,9,2024
9,2024-10-16,W Kentucky,Sam Houston,17,2024
9,2024-10-17,Marshall,Georgia St,15,2024
9,2024-10-17,Virginia Tech,Boston College,21,2024
9,2024-10-18,BYU,Oklahoma St,3,2024
9,2024-10-18,Duke,Florida St,7,2024
9,2024-10-18,Fresno St,Nevada,3,2024
9,2024-10-18,Oregon,Purdue,35,2024
9,2024-10-19,Arkansas St,Southern Miss,16,2024
9,2024-10-19,Army,E Carolina,17,2024
9,2024-10-19,Baylor,Texas Tech,24,2024
9,2024-10-19,Bowling Green,Kent St,21,2024
9,2024-10-19,Cincinnati,Arizona St,10,2024
9,2024-10-19,Clemson,Virginia,17,2024
9,2024-10-19,Colorado,Arizona,27,2024
9,2024-10-19,Colorado St,Air Force,8,2024
9,2024-10-19,E Michigan,C Michigan,4,2024
9,2024-10-19,Florida,Kentucky,28,2024
9,2024-10-19,Georgia,Texas,15,2024
9,2024-10-19,Georgia So,J Madison,14,2024
9,2024-10-19,Illinois,Michigan,14,2024
9,2024-10-19,Indiana,Nebraska,49,2024
9,2024-10-19,Iowa St,UCF,3,2024
9,2024-10-19,Kansas,Houston,28,2024
9,2024-10-19,Kansas St,West Virginia,27,2024
9,2024-10-19,Louisiana,Coastal Car,10,2024
9,2024-10-19,LSU,Arkansas,24,2024
9,2024-10-19,Maryland,USC,1,2024
9,2024-10-19,Memphis,N Texas,8,2024
9,2024-10-19,Miami,Louisville,7,2024
9,2024-10-19,Miami OH,Ohio,10,2024
9,2024-10-19,Michigan St,Iowa,12,2024
9,2024-10-19,Missouri,Auburn,4,2024
9,2024-10-19,Navy,Charlotte,34,2024
9,2024-10-19,UNLV,Oregon St,8,2024
9,2024-10-19,New Mexico,Utah St,5,2024
9,2024-10-19,NC State,California,1,2024
9,2024-10-19,Notre Dame,Georgia Tech,18,2024
9,2024-10-19,Old Dominion,Texas St,10,2024
9,2024-10-19,San Jose St,Wyoming,10,2024
9,2024-10-19,South Carolina,Oklahoma,26,2024
9,2024-10-19,S Florida,UAB,10,2024
9,2024-10-19,SMU,Stanford,30,2024
9,2024-10-19,Temple,Tulsa,10,2024
9,2024-10-19,Tennessee,Alabama,7,2024
9,2024-10-19,Texas A&M,Mississippi St,10,2024
9,2024-10-19,TCU,Utah,6,2024
9,2024-10-19,UTSA,Florida Atlantic,14,2024
9,2024-10-19,Toledo,N Illinois,7,2024
9,2024-10-19,Tulane,Rice,14,2024
9,2024-10-19,UCLA,Rutgers,3,2024
9,2024-10-19,Vanderbilt,Ball St,10,2024
9,2024-10-19,Wake Forest,UConn,3,2024
9,2024-10-19,Washington St,Hawai'i,32,2024
9,2024-10-19,W Michigan,Buffalo,7,2024
9,2024-10-19,Wisconsin,Northwestern,20,2024
10,2024-10-22,Louisiana Tech,UTEP,4,2024
10,2024-10-22,Sam Houston,Florida Intl,3,2024
10,2024-10-23,Jacksonville St,Middle Tenn,22,2024
10,2024-10-23,Kennesaw St,Liberty,3,2024
10,2024-10-24,Old Dominion,Georgia So,28,2024
10,2024-10-24,Pittsburgh,Syracuse,28,2024
10,2024-10-25,Boise St,UNLV,5,2024
10,2024-10-25,Louisville,Boston College,4,2024
10,2024-10-25,USC,Rutgers,22,2024
10,2024-10-26,Akron,E Michigan,4,2024
10,2024-10-26,Alabama,Missouri,34,2024
10,2024-10-26,App State,Georgia St,7,2024
10,2024-10-26,Arkansas,Mississippi St,33,2024
10,2024-10-26,Arkansas St,Troy,3,2024
10,2024-10-26,Auburn,Kentucky,14,2024
10,2024-10-26,Ball St,N Illinois,2,2024
10,2024-10-26,Baylor,Oklahoma St,10,2024
10,2024-10-26,Bowling Green,Toledo,15,2024
10,2024-10-26,BYU,UCF,13,2024
10,2024-10-26,California,Oregon St,37,2024
10,2024-10-26,Colorado,Cincinnati,11,2024
10,2024-10-26,Colorado St,New Mexico,11,2024
10,2024-10-26,UConn,Rice,7,2024
10,2024-10-26,E Carolina,Temple,22,2024
10,2024-10-26,Fresno St,San Jose St,23,2024
10,2024-10-26,Houston,Utah,3,2024
10,2024-10-26,Indiana,Washington,14,2024
10,2024-10-26,Iowa,Northwestern,26,2024
10,2024-10-26,J Madison,Southern Miss,17,2024
10,2024-10-26,Kansas St,Kansas,2,2024
10,2024-10-26,UMass,Wagner,28,2024
10,2024-10-26,Memphis,Charlotte,5,2024
10,2024-10-26,Miami,Florida St,22,2024
10,2024-10-26,Miami OH,C Michigan,39,2024
10,2024-10-26,Michigan,Michigan St,7,2024
10,2024-10-26,Minnesota,Maryland,25,2024
10,2024-10-26,Mississippi,Oklahoma,12,2024
10,2024-10-26,North Carolina,Virginia,27,2024
10,2024-10-26,Notre Dame,Navy,37,2024
10,2024-10-26,Ohio,Buffalo,31,2024
10,2024-10-26,Ohio St,Nebraska,4,2024
10,2024-10-26,Oregon,Illinois,29,2024
10,2024-10-26,Penn St,Wisconsin,15,2024
10,2024-10-26,S Alabama,UL Monroe,29,2024
10,2024-10-26,SMU,Duke,1,2024
10,2024-10-26,Texas,Vanderbilt,3,2024
10,2024-10-26,Texas A&M,LSU,15,2024
10,2024-10-26,TCU,Texas Tech,1,2024
10,2024-10-26,Tulane,N Texas,8,2024
10,2024-10-26,Tulsa,UTSA,1,2024
10,2024-10-26,Utah St,Wyoming,2,2024
